"Y","ID","Operator","Date","Priority","Price","Speed","Duration","Temp","Location","Agreed","State","Class","Surface","sensor1","sensor2","sensor3","sensor4","sensor5","sensor6","sensor7","sensor8","sensor9","sensor10","sensor11","sensor12","sensor13","sensor14","sensor15","sensor16","sensor17","sensor18","sensor19","sensor20","sensor21","sensor22","sensor23","sensor24","sensor25","sensor26","sensor27","sensor28","sensor29","sensor30"
26.8225393190306,"G10150","LM",2023-01-27,"High","Cheap","Medium","Long","Warm","Storage tanks","Yes","Under review","Ceramic","Rough",17.3442172852099,12.1094223200282,NA,7.20187995735615,12.4283335557087,NA,15.8284721817749,6.92892438396928,11.0973975134078,6.26056908084867,87.6900206343521,NA,78.3350162436224,77.8698893711091,NA,65.404413058407,60.9025603748796,70.5325708487558,80.221787340435,81.1693585100287,89.1601610141182,64.420303130072,80.7675197655989,97.3394664968093,69.5423278497148,NA,75.4796038575379,80.1459927334809,70.1877909914882,75.3152017347086
24.3589688912947,"G10151","HI",2023-02-04,"Low","Cheap","Fast","Long","Warm","Storage tanks","Yes","Checked","Wooden","Textured",30.0896175250767,35.1019490752159,13.5440517391783,27.3931930772862,24.3472721833552,44.5859890629679,29.8659083856545,27.8862597870069,36.4978592011913,27.7309158886041,98.2750074631214,88.2782298181607,99.1146388011627,77.3749754549836,98.8273619112822,98.2673427260509,87.4657389411598,81.4350556724229,103.165669430152,67.1079897534715,19.7140456462448,13.2685417191239,-10.516454528675,-3.88307801440915,18.4889420992964,-3.31382736126476,14.7507208437908,-6.91627733632358,5.32017043452076,7.61648136195927
10.9367005829071,"G10152","HI",2023-02-11,"Low","Cheap","Slow","Short","Cold","Storage tanks","No","Checked","Wooden","Rough",27.6743197236965,26.4003030694853,28.5592706094265,27.0136046890229,26.4453157447441,24.4853403609677,25.6943157902058,20.2913046136654,27.1412407780189,26.7873645841568,47.1425230760895,43.3407837776185,46.920385305829,35.3450215835127,35.6390509497179,31.0641850429671,45.9466227675299,39.1943075800789,45.3749017265952,47.9521942681464,27.2772537427784,11.2929736507892,12.2807441320912,11.0391804977765,15.808015714054,37.2397927774306,1.96120425267559,17.7966612722242,14.6365715205058,-1.17005031975465
21.0442788594026,"G10153","HI",2023-02-17,"High","Expensive","Medium","Short","Warm","Storage tanks","No","Under review","Wooden","Textured",21.5262413719625,18.0870574288166,18.8763871883073,19.7446930084132,26.0614694974359,10.4963843593832,11.7589148459921,15.9401805227982,NA,19.0108035866326,52.6194417541408,62.5978766577195,55.8842288403219,61.3316446658585,38.8952412073051,67.3954453367088,71.8377068893459,50.1945123215846,60.6790242837693,66.7757336901668,-15.402034612392,17.5056588309052,10.7574570724381,15.6200536910451,9.35211397395701,-19.2038216240381,-6.60528279846334,-3.07303717641143,15.0915742718387,19.8447009220364
25.8642653242455,"G10154","LM",2023-02-25,"Medium","Expensive","Medium","Long","Hot","Steam plant","Yes","Under review","Wooden","Rough",5.33589974437795,13.4457226151466,10.6540352498239,2.15473778185798,1.58320056013051,5.7181586666954,1.82471279340334,5.49528687125048,7.91889090165776,-3.56468724527523,45.8763811702411,45.494467705735,34.2155088734192,25.5627017220778,45.6839595917098,45.6213070033982,45.1989102782086,29.348570868275,32.9106859927849,46.4109031265205,77.8534438335114,84.8530384962941,70.9976167297315,84.5509761951736,63.5284699054268,75.1995765078095,70.8482304299674,70.683864208987,71.2250819225047,69.2944920332431
21.1834814938221,"G10155","LM",2023-03-03,"Medium","Fair","Slow","Long","Warm","Storage tanks","No","Uncertain","Wooden","Textured",21.2442011446139,24.0146605368779,19.8608354042455,27.5785664599157,30.8399796626971,26.9750262063289,28.3404864227859,19.5271448442617,29.9529712665662,28.6232113526636,52.0705374539559,67.7443904308569,57.829914995887,62.8022058392284,61.7223906006183,61.5779608179791,71.5272048383584,42.3137965317537,58.8425201342736,60.6451484625714,-63.5863232059567,-64.9077703156378,-45.1564870935245,-63.2248576421211,-80.4697498772088,-52.806676838834,-35.6948128512162,-69.8574940749137,-30.9997918722599,-36.1769617356156
14.4186709589896,"G10156","HI",2023-03-10,"Low","Expensive","Fast",NA,"Warm","Storage tanks","Yes","Checked","Wooden","Rough",30.0054266610648,NA,29.0015816225187,37.9934820178774,31.4628894335324,27.7586850988988,34.8799264478072,35.3124592257517,35.2028552904109,NA,52.0538459693301,54.2916091259059,66.8217640670851,42.1221383295831,38.6617802203369,43.2265881941923,57.666309299967,NA,51.2800303519632,56.0545332371387,-5.30059200082188,-12.1927934580252,-26.709101609393,-30.1106414180446,-14.6003567158773,-32.8841992330564,-9.09097886275698,-14.9133427074232,NA,-6.93136709108944
27.8314873749591,"G10157","JK",2023-03-18,"Medium","Cheap","Fast",NA,"Warm","Steam plant","Yes","Checked","Plastic","Rough",31.2395677239019,30.1553741245979,34.8483597437067,40.6971099286948,37.1856837544552,29.7667282667562,31.2642450010976,33.6327204821549,NA,34.5577262418654,89.1094346235022,71.5904631999476,83.1409823743532,68.6906784532621,91.2394799377263,94.8387231831499,78.3785971480533,72.0301254320873,93.7647327820586,NA,60.0713009121992,42.8911092173271,49.5461777073678,33.4993157808871,NA,30.8686060106193,41.0901396592947,NA,NA,38.5222110448365
18.1673128043582,"G10158","HI",2023-03-24,"Medium","Cheap","Fast","Long","Hot","Control room","Yes","Under review","Plastic","Rough",6.00782164112532,8.78894550547578,3.22855417857103,9.7804746637684,7.51707971729742,4.19782164924904,7.48308612745052,9.77395838350341,8.14663307115603,4.59255921967678,44.1193136383672,61.6520889586665,72.443070860198,44.8841921963032,64.080191351521,48.0179923608627,62.2370050046858,60.475718855738,66.6240885862416,56.3240020591497,43.5582461916201,23.7748285568367,36.832552487323,27.9160090051182,9.38941739636603,16.3141282161941,17.876543557415,9.37667928036013,25.933854638255,4.64430793819621
6.70135024656604,"G10159","HI",2023-04-01,"High","Cheap","Medium","Very Long","Hot","Storage tanks","No","Checked","Ceramic","Textured",17.4884133519709,20.4510809444987,20.1336432803351,19.3657064387592,17.4930587316563,12.681862660649,27.819144435004,25.5381064224001,27.722274475813,25.0026149639026,36.5898274088249,33.1571372102793,45.509069834393,40.3067600629161,24.8624832656817,36.0857348285328,31.8273459876859,28.9549492945623,32.6287312539002,40.0995778968316,-33.6956113279055,-61.3852240825449,-37.9821788999748,-53.8143924439189,-32.8501371293223,-64.0320847137275,-44.4798581020507,-47.2236940052732,-54.9590208524568,-48.1001119287869
14.938461785349,"G10160","HI",2023-04-07,"Low","Expensive","Medium","Very Long","Warm","Steam plant","No","Uncertain","Ceramic","Textured",25.0675845055247,18.2182458137863,25.0088667926731,25.0661467531033,14.8482833903113,12.4426897938009,32.8958226140345,26.5556257769645,NA,31.5066693939055,67.4190096278366,76.5953588022508,80.983799603521,85.4137292489143,71.0606490968616,80.7952439545119,78.6743987160749,78.8042683530635,84.6604016322179,85.5927071724323,-3.87194603191529,3.93492576721401,-10.0418002691799,-12.8435838724026,10.6086551729807,14.245554719573,-7.53585692934832,20.8768444481318,-0.685118499069753,-7.30105838961214
24.4562174136663,"G10161","HI",2023-04-14,"Medium","Expensive","Medium","Long","Warm","Steam plant","Yes","Under review","Ceramic","Textured",7.30906732190805,6.97526003043504,6.90037545145722,20.6773164979557,12.1676739271101,14.0593172914264,9.06189311464963,11.9681910204263,14.226634426381,13.5822843880278,38.0468278946618,42.034874092112,56.9389407940411,48.1378542835982,54.819921472716,46.0108230669255,37.5954246038196,47.176942643473,41.7808762215464,53.634065437447,23.6147470554141,18.0883942388705,22.1363387507667,19.6044654342051,24.6239930416092,27.400242659948,-0.853755547724035,24.0943708972222,5.19707719323536,13.9489154460092
19.9782685381787,"G10162","HI",2023-04-21,"Medium","Cheap","Medium","Very Long","Cold","Steam plant","Yes",NA,"Ceramic","Rough",33.0239983345496,43.0681788547025,35.1224427760125,30.2602166935057,32.5289345882514,NA,34.1108030665455,27.2741780139619,37.5637673173736,31.6125203554415,85.5796838480591,110.154131561744,87.9433426955115,95.0189778408078,96.6519168924049,105.920382277557,101.187418278322,98.6535819447524,94.240168906181,NA,69.3154300313116,48.2821617147774,72.5266219167483,68.7381769196337,40.456748461958,91.9663108384686,NA,83.7478118701925,NA,76.3961739936468
20.0539443845257,"G10163","LM",2023-04-28,"Low","Expensive",NA,"Long",NA,"Storage tanks","Yes",NA,"Ceramic","Rough",29.6148058403325,27.0028941241756,32.2234251883143,25.5120244697638,35.7434713766965,30.4123578249367,30.5476204238279,27.1107091753572,41.2583426330875,24.6376728069596,21.1410122899075,34.7174708593629,29.3515013263944,37.3315545122251,60.2820049837965,37.472122346589,NA,30.4330174833178,NA,41.0289025812596,1.65394055048898,6.29753644042077,-12.0462946960761,-8.21168314312654,10.3383548122354,-10.2933683979723,-5.05641218002734,7.89086812851544,-3.26981735742905,11.7440228910733
12.7792386191419,"G10164","HI",2023-05-05,"Low","Expensive","Medium","Short","Warm","Storage tanks","Yes","Checked","Wooden","Textured",NA,10.1290851328653,1.96544109624379,-0.857677005706519,-2.90825591012669,-4.65745074188714,6.51356965415195,3.2167433358331,1.43367094687982,2.94641211492607,76.0104071788674,NA,69.9543806939481,NA,78.9946815044297,89.1619313255991,75.4432015780005,68.4203908090836,65.2692080783156,65.3181607992197,77.9512665981405,NA,68.7923298977714,94.4238126804665,94.6846450803202,80.7881555100003,94.1683850385474,79.3335128880185,89.7839845347262,NA
13.1342919034308,"G10165","JK",2023-05-13,"Medium","Expensive",NA,"Short","Warm","Storage tanks","Yes","Uncertain","Wooden","Textured",9.18312547229599,11.486472127593,1.75679498016843,8.05193456713169,NA,6.52585630664357,4.08943855156151,2.00947360672526,8.36768723904296,6.509352204358,100.253712546442,97.3276221446566,93.9849538409112,102.475892356329,108.3373822084,95.2574800401388,NA,99.6431533615088,NA,101.718097312481,22.2678126499849,21.151514274484,17.5199448551227,10.7581119695641,NA,16.3472775589878,9.32490088168753,11.120512777645,29.192360282975,21.8165824455751
0.936578939880069,"G10166","HI",2023-05-20,"Low","Expensive","Fast","Very Long","Hot","Control room","No","Uncertain","Wooden","Rough",9.50422698857332,0.706953913575997,8.92879860972237,15.9157650184224,12.3797138753907,13.9192987056217,14.5659136003578,4.51673898185012,8.66577895188658,8.96405620290191,36.2908788766526,39.2529970368723,34.3235641514538,43.2707473075687,28.2763205547302,29.0053638097661,47.9472037852807,33.3359854676048,27.205330643565,42.3897814686191,93.7571228034645,102.381852850828,98.556429138894,61.9947452166806,107.000609840836,62.5648160796491,92.2297085936715,78.7851552059232,84.5498477287047,99.2733626788754
22.9081025250215,"G10167","LM",2023-05-26,"Low","Cheap","Fast","Long","Hot","Steam plant","Yes","Under review","Wooden","Textured",19.8038796690918,13.9929076988622,13.4692875808127,14.0958477009739,17.375117619684,3.40962371224231,12.4537276994261,8.86547393612336,12.908289405012,2.29274314355229,65.0258463348269,70.7671214664828,54.9232621245821,72.4125064264273,66.9202563303313,69.5176755752891,71.0872126488031,66.278248392254,62.7721449518339,69.1725095961434,-51.7553122084576,-56.4903030006371,-61.1254031742405,-49.3095403868546,-54.2241477969857,-32.9935256333457,-75.7905578246059,-62.7780393354379,-38.0450811395367,-53.3911485995299
14.6552042800967,"G10168","HI",2023-06-02,"High","Expensive","Medium","Short","Hot","Control room","Yes","Under review",NA,"Rough",13.2753939862441,10.3298046332241,11.2165383094229,9.35036859991519,1.06698858071405,NA,9.76023665625587,0.46598356839159,8.50351337315841,0.682940895222369,31.653292027814,36.0476687542916,NA,21.5607850895991,35.2195970177199,-1.86181476203175,18.5780912620121,34.8536011455112,16.4796339502016,NA,77.3357599017271,96.5795094063951,74.361363595828,NA,81.8352370241959,91.2311573014821,107.115090376666,90.1312511722601,98.3725168364064,91.4905157751405
30.046541752116,"G10169","LM",2023-06-10,"High","Cheap","Fast","Long","Cold","Storage tanks","Yes","Under review","Wooden","Textured",47.5323683998828,33.153139640535,39.0351920476532,38.8649294273787,49.8695832962971,39.5921617015355,49.8136874762319,45.0298770815361,40.2833679820218,38.1906802332624,84.0789071545147,74.5486199055474,61.5465676923021,91.2926662034034,72.727961745331,85.0144619272125,89.966739479579,72.0240653291625,97.261696283444,82.0004922786206,33.9075801823418,48.65828549063,54.4430161218439,70.1903380852508,42.1334318258518,67.6096485848368,55.4845643489805,43.2043155101327,29.747420966654,49.598245845125
18.0654007932781,"G10170","HI",2023-06-17,"Low","Expensive","Medium","Short","Warm","Steam plant","No","Checked","Wooden","Rough",10.3821284224037,10.2761674592778,1.91672538499092,9.02755218351502,8.51429963855721,-2.29077786575454,2.81366676527797,2.31929235126918,14.6306489833356,0.50277063003882,66.54584664358,71.761348936259,58.3052233855156,86.1254156298711,53.752467297181,52.9002015950715,67.5489186613816,50.0738952059192,63.5060279912344,67.4074147726923,69.9846712949763,59.7695601591584,48.4252934689388,52.9400886808546,57.08222583194,61.4089447729997,76.3349817101238,47.7832462239218,66.5703532549459,85.334712379653
10.6090995216911,"G10171","HI",2023-06-23,"Medium","Fair","Medium","Very Long","Warm","Control room","No","Checked","Wooden","Rough",13.1410287054726,16.3043971854243,24.2229784652959,10.8903507405676,19.4873217745268,15.9208587343129,18.1233166576561,25.9419826521838,NA,20.0677302508077,89.6477606223202,102.288305177962,85.9302639238632,84.0548781638214,91.3805365675605,94.7991180922879,77.3436140816244,81.2829848795901,83.6281489702195,77.473590728467,94.3913900073213,98.8138626001223,77.0999478595348,100.786008498621,92.8169877093523,107.613483858514,96.6685934860883,88.4182228271207,80.8668843373027,109.803725819268
33.0306159328622,"G10172","LM",2023-06-30,"Low","Expensive","Fast","Long","Hot","Steam plant","No","Uncertain","Wooden","Rough",30.6601476347491,33.452995619127,43.8875394345932,34.436027232676,29.8769723093139,33.9755164032548,29.2558854986956,31.8910622257386,45.1966700104599,34.3658167007331,89.7632384976887,98.1154587716743,91.8907800077899,84.0141804753191,88.3361978797461,88.5141809298216,101.515675307377,100.274306877257,84.7958306765001,97.2305914550032,5.63986164608329,4.86085075109749,12.3182889139174,12.7396539754428,20.1461140486141,10.3748741097102,10.6283429628491,42.8200325158567,4.4715961739411,33.9185846353157
31.1065613433628,"G10173","LM",2023-07-07,"High","Expensive","Fast","Long","Warm","Steam plant","No","Checked","Wooden","Smooth",16.3494388384423,21.714066206606,30.5935606114221,27.3227310166984,19.9493019918111,14.6438743618255,19.6837298365694,16.95203433557,12.1736382112752,22.7270916353392,83.1752826214955,72.8644783509738,73.1728380472602,61.2471560492254,69.8843071653524,74.492233743538,84.2468525272014,76.4371885755478,71.9310606972148,80.320238368156,40.9404764118139,16.1006883906699,58.6317805318452,37.3615202332101,24.0899762599582,50.8663032542204,42.0913202325539,48.8519335200643,30.1977710073928,28.0619449639261
3.63266121952596,"G10174","LM",2023-07-14,"Medium","Expensive","Medium","Very Long","Warm","Storage tanks","No","Checked","Wooden","Textured",0.207280281809198,5.48258199061239,2.86429363467693,-6.15861535371034,-5.12341373512475,-13.3710037467116,-1.76623141332772,1.26307719341546,7.30714369715593,1.45114500060553,53.5601876418505,58.7580745974962,71.7364311145605,49.7131227779583,60.4231991428071,39.1168380285631,48.943887993424,44.1497667743814,48.5687530940152,62.8356616677939,5.8024489005334,49.4954564219905,10.4550020913579,1.24874369853922,-0.079826983237357,-0.417340175063384,7.07364590602725,20.136189109024,1.27346833083386,-10.3562065514605
7.97135177513255,"G10175","LM",2023-07-22,"Low","Fair","Slow","Short","Warm","Control room","No","Checked","Ceramic","Textured",14.00200140472,12.0805830419804,8.72960846654892,15.356899266247,9.51941812810992,19.5510416329122,1.48971210803328,14.42840021033,10.3263517145807,7.30427832215767,107.525791216553,84.7358524576194,90.7933766322451,89.7702833760152,98.611643083155,99.2630763908547,84.9423034466736,87.5482762553648,98.260609554183,98.277863532781,0.914987918687171,-8.18238095902582,-0.999592306877654,-24.4136088236415,3.5629387706598,-4.75204773939868,-2.14775309898776,3.31350554667033,-8.96307671526649,-25.9373828531011
18.0254547613462,"G10176","HI",2023-07-29,"Low",NA,"Fast","Long","Hot","Storage tanks","Yes","Under review","Ceramic","Rough",9.52062349201024,12.0987475056437,9.83618586642658,11.11330828835,7.48828222583922,9.83186034212566,4.23723662937583,4.69290964715741,NA,4.00823001955409,NA,59.6061068820945,63.6707667903092,71.1914488996352,74.2629059587055,66.8753007016972,80.2625077707519,71.5180115067475,66.4247456713392,NA,59.2756672619574,60.2925491322193,11.4899001988817,9.44002247930969,13.0660012371936,29.4190275892508,20.3807542086264,9.82717226979208,21.6094451831106,NA
